time,x,y,theta,vx,vy,w,Uv,Uw,xg,yg,goalID,goalType,collisionTagID,reward,safetyViolated,U_constraint,rayAngle_0,rayDistance_0,rayTag_0,rayAngle_1,rayDistance_1,rayTag_1,rayAngle_2,rayDistance_2,rayTag_2,rayAngle_3,rayDistance_3,rayTag_3,rayAngle_4,rayDistance_4,rayTag_4,rayAngle_5,rayDistance_5,rayTag_5,rayAngle_6,rayDistance_6,rayTag_6,rayAngle_7,rayDistance_7,rayTag_7,rayAngle_8,rayDistance_8,rayTag_8,rayAngle_9,rayDistance_9,rayTag_9,rayAngle_10,rayDistance_10,rayTag_10,rayAngle_11,rayDistance_11,rayTag_11,rayAngle_12,rayDistance_12,rayTag_12,rayAngle_13,rayDistance_13,rayTag_13,rayAngle_14,rayDistance_14,rayTag_14,rayAngle_15,rayDistance_15,rayTag_15,rayAngle_16,rayDistance_16,rayTag_16,rayAngle_17,rayDistance_17,rayTag_17,rayAngle_18,rayDistance_18,rayTag_18,rayAngle_19,rayDistance_19,rayTag_19,rayAngle_20,rayDistance_20,rayTag_20,rayAngle_21,rayDistance_21,rayTag_21,rayAngle_22,rayDistance_22,rayTag_22,rayAngle_23,rayDistance_23,rayTag_23,rayAngle_24,rayDistance_24,rayTag_24,rayAngle_25,rayDistance_25,rayTag_25,rayAngle_26,rayDistance_26,rayTag_26,rayAngle_27,rayDistance_27,rayTag_27,rayAngle_28,rayDistance_28,rayTag_28,rayAngle_29,rayDistance_29,rayTag_29,rayAngle_30,rayDistance_30,rayTag_30,rayAngle_31,rayDistance_31,rayTag_31,rayAngle_32,rayDistance_32,rayTag_32,rayAngle_33,rayDistance_33,rayTag_33,rayAngle_34,rayDistance_34,rayTag_34,rayAngle_35,rayDistance_35,rayTag_35,rayAngle_36,rayDistance_36,rayTag_36
10.58,32.64626,1.791158,2.615327,0.4473616,0.2598779,0.5419755,-0.9272618,0.3222353,5,13,0,0,0,-0.001998002,0,1.249497,5.464154E-06,3.80226,1,-5,4.493537,1,5.000012,3.317196,1,-9.999994,4.999997,0,10.00002,2.961882,1,-14.99999,4.999997,0,15,2.693841,1,-20,4.999998,0,20,2.487648,1,-25,5,0,25.00001,2.327228,1,-30,4.999999,0,30.00002,2.201988,1,-35,4.999998,0,35.00002,2.104739,1,-40,4.999999,0,40.00002,2.030517,1,-44.99999,4.999999,0,45.00001,1.975877,1,-50.00001,4.999999,0,50.00002,1.938466,1,-55,4.999999,0,55.00001,1.916762,1,-60,5,0,60.00003,1.909915,1,-65,5,0,65.00002,1.917658,1,-70,4.999999,0,70.00002,1.940291,1,-74.99999,4.999999,0,75.00003,1.978703,1,-79.99999,5,0,80.00002,2.034464,1,-85,4.999999,0,85,2.109982,1,-90,4.999998,0,90.00002,2.208781,1
10.6,32.65521,1.796355,2.626166,0.4501521,0.2550136,0.5419755,-0.9272618,0.3222353,5,13,0,0,0,-0.001998002,0,1.249497,0,3.885334,1,-5,4.612512,1,5.000018,3.378424,1,-10,4.999999,0,10.00001,3.008777,1,-15,4.999999,0,15,2.730775,1,-20,5,0,20.00001,2.517338,1,-25,4.999999,0,25.00001,2.351445,1,-30,4.999999,0,30.00001,2.22193,1,-35,4.999999,0,34.99999,2.121239,1,-39.99999,5,0,40.00001,2.044161,1,-44.99999,4.999999,0,45.00002,1.98708,1,-50,4.999999,0,50.00002,1.947521,1,-55.00002,4.999998,0,55,1.923861,1,-60,4.999998,0,60,1.915169,1,-64.99999,4.999999,0,65.00002,1.921111,1,-70,4.999998,0,69.99998,1.941915,1,-75,4.999998,0,75,1.978397,1,-80.00001,4.999998,0,80.00002,2.032037,1,-85,5,0,85,2.105134,1,-90,4.999999,0,90,2.201062,1
10.62,32.66422,1.801456,2.637006,0.4528899,0.2501193,0.5419755,-0.9272618,0.3222353,5,13,0,0,0,-0.001998002,0,1.249497,5.464152E-06,3.971911,1,-4.999993,4.737589,1,5.000005,3.441843,1,-9.999994,4.999999,0,10.00001,3.057123,1,-14.99999,4.999999,0,15.00002,2.768714,1,-20,4.999999,0,20.00002,2.547751,1,-25,5,0,25,2.376198,1,-30,5,0,30.00001,2.242278,1,-34.99999,5,0,35,2.138053,1,-40,5,0,40.00002,2.058052,1,-44.99999,5,0,45,1.998485,1,-50,5,0,50,1.956741,1,-55,5,0,55.00002,1.931102,1,-60,5,0,60,1.920553,1,-65,5,0,65.00001,1.924688,1,-69.99998,5,0,69.99998,1.943664,1,-74.99999,5,0,75,1.978224,1,-80.00001,4.999999,0,80,2.029763,1,-84.99999,5,0,84.99998,2.100472,1,-89.99999,5,0,90.00002,2.193584,1
10.64,32.67327,1.806459,2.647845,0.4555746,0.2451957,0.5419755,-0.3947048,0.2986067,5,13,0,0,0,-0.001998002,0,0.6933116,1.09283E-05,4.062227,1,-4.999995,4.869264,1,5.000004,3.507574,1,-10,5,0,10,3.106993,1,-15,5,0,15.00001,2.807708,1,-20,5,0,20.00001,2.578918,1,-25,5,0,25.00001,2.401505,1,-30,5,0,30.00002,2.263045,1,-34.99999,5.000001,0,35,2.155189,1,-40,5.000001,0,40.00001,2.072199,1,-45,5,0,45,2.010094,1,-50,5,0,50.00002,1.966132,1,-55,5.000001,0,55.00002,1.938489,1,-60,5.000001,0,60.00002,1.926067,1,-65.00001,5.000001,0,64.99998,1.928387,1,-69.99999,5.000001,0,70.00002,1.945537,1,-74.99999,5.000001,0,75.00001,1.978185,1,-79.99999,5.000001,0,80.00001,2.027642,1,-85,5,0,84.99999,2.095996,1,-89.99999,5.000001,0,90.00001,2.18634,1
10.66,32.67812,1.809067,2.660396,0.2439192,0.1273583,0.6275399,-0.3947048,0.2986067,5,13,0,0,0,-0.001998002,0,0.6933116,0,4.165187,1,-5.000001,5,0,5.00001,3.581055,1,-9.999998,5,0,10.00001,3.161714,1,-15,5,0,15,2.849703,1,-20.00001,5.000001,0,20.00001,2.611833,1,-25,5.000001,0,25.00002,2.427668,1,-30,5,0,30.00002,2.284002,1,-35,5,0,35.00002,2.171996,1,-40,5,0,40.00001,2.085593,1,-45,5,0,45.00002,2.02059,1,-50.00001,5,0,50.00001,1.974087,1,-55.00001,5,0,55.00004,1.944139,1,-60,5.000001,0,60.00001,1.929552,1,-64.99999,5.000001,0,64.99998,1.92976,1,-69.99999,5.000001,0,70.00002,1.94477,1,-74.99999,5,0,75.00002,1.975165,1,-79.99999,5.000001,0,79.99998,2.022159,1,-85.00001,5,0,85.00001,2.087722,1,-90,5.000001,0,90.00002,2.174783,1
10.68,32.683,1.811615,2.672947,0.2454982,0.1242869,0.6275398,-0.3947048,0.2986067,5,13,0,0,0,-0.001998002,0,0.6933116,5.464155E-06,4.273751,1,-5.000003,4.999999,0,5.000008,3.65794,1,-10,4.999997,0,10,3.218655,1,-14.99999,4.999996,0,15,2.893225,1,-20,4.999996,0,20.00001,2.645846,1,-25,4.999996,0,25,2.454648,1,-30,4.999997,0,30.00002,2.305584,1,-35,4.999998,0,35.00002,2.189298,1,-40,4.999997,0,40.00001,2.099388,1,-45,4.999998,0,45,2.031423,1,-49.99999,4.999998,0,50.00001,1.982334,1,-55,4.999998,0,55.00002,1.950052,1,-60,4.999998,0,60,1.933282,1,-65,4.999998,0,64.99998,1.931372,1,-69.99999,4.999998,0,69.99999,1.944249,1,-74.99999,4.999999,0,74.99999,1.972409,1,-80.00001,4.999997,0,79.99998,2.016974,1,-85,4.999998,0,85.00001,2.079794,1,-90,4.999998,0,90.00002,2.163648,1
10.7,32.68791,1.814101,2.685497,0.2470387,0.121196,0.6275398,-0.3947048,0.2986067,5,13,0,0,0,-0.001998002,0,0.6933116,0,4.388392,1,-5.000006,4.999999,0,5.000007,3.738468,1,-9.999997,4.999997,0,10,3.277948,1,-15,4.999997,0,15.00001,2.938353,1,-20,4.999997,0,20,2.681005,1,-25,4.999997,0,25.00002,2.482476,1,-30,4.999998,0,30.00002,2.327818,1,-35,4.999999,0,35.00001,2.207112,1,-40,5,0,40.00001,2.1136,1,-45,4.999998,0,45.00001,2.042603,1,-50,4.999997,0,50.00001,1.990881,1,-55.00001,4.999999,0,55.00002,1.956234,1,-60,4.999998,0,59.99999,1.937263,1,-65,4.999998,0,65.00003,1.933228,1,-69.99999,4.999998,0,69.99998,1.943974,1,-75.00001,4.999998,0,75.00002,1.969917,1,-80.00001,4.999998,0,80.00001,2.012081,1,-85,4.999999,0,85,2.072206,1,-90,4.999999,0,90.00002,2.152925,1
10.72,32.69285,1.816525,2.698048,0.2485404,0.1180861,0.6275398,-0.3947048,0.2986067,5,13,0,0,0,-0.001998002,0,0.6933116,5.464151E-06,4.509618,1,-5.000002,5,0,5.000005,3.822893,1,-9.999996,5,0,10.00001,3.339735,1,-15,5,0,15,2.985173,1,-20,4.999999,0,20.00001,2.717364,1,-24.99999,4.999999,0,25,2.51119,1,-30,5,0,30.00001,2.350724,1,-35,5,0,35,2.225454,1,-39.99999,5,0,40.00001,2.128237,1,-44.99999,5,0,45.00002,2.054138,1,-50,5,0,50.00002,1.999732,1,-55,5,0,55.00002,1.962685,1,-60,4.999999,0,60.00002,1.941493,1,-64.99999,4.999999,0,64.99998,1.935326,1,-69.99999,5,0,69.99999,1.943945,1,-74.99998,5,0,75,1.967683,1,-80.00001,5,0,80.00002,2.007476,1,-84.99999,5,0,85,2.064951,1,-90,5,0,90.00003,2.142602,1
10.74,32.69782,1.818887,2.710599,0.250003,0.1149575,0.6275398,0.9309667,-0.6593542,5,13,0,0,0,-0.001998002,0,1.590321,2.732075E-06,4.638004,1,-5,5.000001,0,5.00001,3.911497,1,-9.999996,5,0,10.00001,3.404169,1,-15,5.000002,0,15.00001,3.033772,1,-20,5.000001,0,20.00001,2.754979,1,-24.99999,5,0,25.00001,2.540823,1,-30,5.000001,0,30.00002,2.374327,1,-35,5.000002,0,35.00001,2.24434,1,-40.00001,5,0,40.00002,2.143312,1,-44.99999,5,0,44.99999,2.066035,1,-49.99999,5.000002,0,50.00001,2.008892,1,-55.00001,5.000001,0,55.00002,1.96941,1,-60.00001,5,0,60.00003,1.945975,1,-64.99999,5.000002,0,65.00001,1.937665,1,-70,5.000001,0,70.00002,1.944158,1,-74.99999,5.000001,0,75,1.965706,1,-79.99998,5.000002,0,80.00002,2.003153,1,-85,5.000002,0,85,2.058021,1,-89.99999,5.000002,0,90.00001,2.132668,1
10.76,32.6904,1.815476,2.693173,-0.3677309,-0.1769183,-0.8713171,0.9309667,-0.6593542,5,13,0,0,0,-0.001998002,0,1.590321,5.46415E-06,4.461447,1,-4.999998,5,0,5.00001,3.789394,1,-9.999994,5.000001,0,10.00001,3.315233,1,-15,5.000002,0,15,2.966604,1,-20,5.000001,0,20,2.702936,1,-25,5,0,25.00001,2.499782,1,-30,5.000002,0,30,2.341607,1,-35,5.000001,0,35.00002,2.218135,1,-40.00001,5.000002,0,40.00002,2.122375,1,-44.99999,5.000003,0,45,2.049494,1,-49.99999,5.000003,0,49.99999,1.996139,1,-55,5.000001,0,55.00002,1.960031,1,-60,5.000002,0,60.00002,1.939706,1,-64.99999,5.000002,0,64.99998,1.934368,1,-70.00001,5.000001,0,70.00002,1.943813,1,-74.99999,5.000002,0,74.99998,1.968405,1,-79.99999,5.000002,0,79.99999,2.009113,1,-85,5.000002,0,85.00001,2.067609,1,-89.99999,5.000002,0,90.00001,2.146439,1
10.78,32.68305,1.811938,2.675746,-0.3645922,-0.1832993,-0.8713162,0.9309667,-0.6593542,5,13,0,0,0,-0.001998002,0,1.590321,0,4.298258,1,-5.000003,5.000002,0,4.999997,3.675131,1,-10,5.000001,0,10.00002,3.231278,1,-15,5.000002,0,15,2.902795,1,-20,5.000001,0,20,2.653263,1,-25,5,0,25.00001,2.46048,1,-29.99999,5.000002,0,30.00002,2.310205,1,-34.99999,5.000003,0,35.00002,2.192959,1,-40,5.000002,0,40.00001,2.102265,1,-44.99999,5.000003,0,45.00002,2.033638,1,-49.99999,5.000001,0,50.00002,1.983972,1,-55,5.000001,0,55.00002,1.951169,1,-60,5.000002,0,60,1.933912,1,-65,5.000001,0,64.99999,1.931529,1,-69.99999,5.000002,0,70,1.943929,1,-74.99998,5.000002,0,75.00002,1.97159,1,-79.99999,5.000002,0,80.00001,2.015611,1,-84.99999,5.000002,0,85,2.077818,1,-89.99999,5.000003,0,90.00003,2.160956,1
10.8,32.67575,1.808271,2.65832,-0.3613428,-0.1896247,-0.8713162,0.9309667,-0.6593542,5,13,0,0,0,-0.001998002,0,1.590321,5.46415E-06,4.146989,1,-5,4.99569,1,5.000003,3.56799,1,-10,5.000001,0,10.00001,3.151911,1,-15,5.000002,0,15.00001,2.84211,1,-20,5.000003,0,20,2.605817,1,-25,5,0,25.00001,2.422822,1,-29.99999,5.000002,0,30.00002,2.280056,1,-34.99999,5.000002,0,35.00002,2.168767,1,-40,5.000001,0,40.00001,2.082951,1,-44.99999,5.000003,0,45.00001,2.018444,1,-50,5,0,50,1.972373,1,-55,5.000001,0,55.00002,1.942814,1,-60,5.000001,0,59.99999,1.928589,1,-64.99999,5.000002,0,64.99999,1.929146,1,-70,5.000001,0,69.99999,1.944507,1,-75,5.000002,0,75.00003,1.975268,1,-80,5.000001,0,79.99999,2.022658,1,-85.00001,5.000001,0,85,2.088666,1,-90,5.000002,0,90,2.176248,1
10.82,32.66853,1.804478,2.640894,-0.3579835,-0.1958924,-0.8713162,0.9309667,-0.6593542,5,13,0,0,0,-0.001998002,0,1.590321,5.464151E-06,4.0064,1,-4.999998,4.787066,1,4.999992,3.467342,1,-9.999994,5,0,10,3.076779,1,-15,5.000001,0,15,2.78434,1,-20,5,0,20.00001,2.560462,1,-25.00001,5.000002,0,25.00001,2.38672,1,-30,4.999999,0,30.00002,2.251102,1,-35,5,0,35.00002,2.145519,1,-40,5,0,40.00003,2.064403,1,-45,5,0,45,2.003893,1,-50,5,0,50.00002,1.96133,1,-55,5.000001,0,55,1.934958,1,-60,5.000001,0,60.00002,1.923733,1,-65,5,0,65.00002,1.927219,1,-69.99998,5,0,70,1.945552,1,-75,5.000001,0,75.00002,1.979447,1,-79.99999,5.000001,0,80.00002,2.030269,1,-85,5.000002,0,84.99998,2.100174,1,-89.99999,5.000001,0,90.00002,2.192345,1
10.84,32.66137,1.80056,2.623467,-0.3545158,-0.2021007,-0.8713162,-0.3041728,0.05187855,5,13,0,0,0,-0.001998002,0,0.3560513,5.464148E-06,3.875418,1,-5.000008,4.595485,1,4.999997,3.372628,1,-9.999994,5.000001,0,10.00001,3.005566,1,-15,5.000001,0,15.00001,2.729293,1,-20,5.000001,0,20.00001,2.517079,1,-25,5.000001,0,25.00001,2.352095,1,-29.99999,5.000002,0,30.00003,2.223287,1,-35,5.000001,0,35.00001,2.123175,1,-40,5.000001,0,40.00002,2.046595,1,-44.99999,5.000003,0,45.00002,1.989964,1,-49.99999,5.000002,0,50.00001,1.95083,1,-55.00001,5.000001,0,55.00004,1.927593,1,-60,5.000002,0,60,1.919339,1,-65.00001,5.000002,0,64.99998,1.925748,1,-69.99999,5.000001,0,70.00002,1.947069,1,-74.99999,5.000002,0,75.00002,1.984136,1,-79.99999,5.000002,0,80.00002,2.038457,1,-84.99999,5.000002,0,85,2.112365,1,-90,5.000003,0,90.00003,2.209281,1
10.86,32.66505,1.80266,2.625648,0.1844633,0.1046257,0.1090266,-0.3041728,0.05187855,5,13,0,0,0,-0.001998002,0,0.3560513,0,3.894564,1,-5.000001,4.622451,1,5.000003,3.386998,1,-9.999999,5.000001,0,10.00001,3.016789,1,-14.99999,5.000001,0,15,2.738324,1,-19.99999,5,0,20.00001,2.52451,1,-25,5.000002,0,25.00001,2.358317,1,-30,5,0,30,2.228566,1,-35,5.000002,0,35,2.127698,1,-40,5.000001,0,40.00002,2.050494,1,-45,5.000002,0,45.00002,1.993337,1,-49.99999,5.000002,0,50,1.953745,1,-55,5.000002,0,55.00002,1.930099,1,-60,5.000002,0,60,1.921467,1,-65,5.000001,0,65.00002,1.927516,1,-69.99999,5.000001,0,70,1.948479,1,-74.99998,5.000002,0,74.99999,1.985177,1,-80.00001,5.000001,0,80.00002,2.039102,1,-85,5.000002,0,85,2.112564,1,-90,5.000002,0,90,2.208957,1
10.88,32.66874,1.804753,2.627828,0.184691,0.1042232,0.1090259,-0.3041728,0.05187855,5,13,0,0,0,-0.001998002,0,0.3560513,-5.464149E-06,3.913862,1,-5.000005,4.649682,1,5.000001,3.401463,1,-10,5.000002,0,10.00001,3.028075,1,-15,5,0,15.00001,2.747395,1,-20,5.000001,0,20.00001,2.531971,1,-24.99999,5.000003,0,25.00001,2.36456,1,-29.99999,5.000001,0,30.00001,2.233861,1,-35,5.000002,0,35,2.132232,1,-40,5.000003,0,40.00002,2.054402,1,-45,5.000001,0,45,1.996715,1,-50,5.000002,0,50.00001,1.956664,1,-55,5.000002,0,55,1.932607,1,-60,5.000002,0,59.99999,1.923596,1,-65,5.000003,0,65.00002,1.929284,1,-69.99998,5.000002,0,69.99999,1.949889,1,-74.99999,5.000002,0,74.99998,1.986219,1,-79.99998,5.000003,0,79.99998,2.039747,1,-85.00001,5.000002,0,84.99998,2.112764,1,-90,5.000002,0,90.00002,2.208637,1
10.9,32.67243,1.806837,2.630009,0.1849178,0.1038202,0.1090259,-0.3041728,0.05187855,5,13,0,0,0,-0.001998002,0,0.3560513,1.09283E-05,3.933309,1,-4.999999,4.677174,1,5.00001,3.416019,1,-10,5,0,10.00001,3.039421,1,-15,5,0,15.00001,2.756509,1,-20,5.000001,0,20,2.53946,1,-25,5,0,25.00002,2.370824,1,-30,4.999999,0,30.00002,2.239171,1,-35,5,0,35.00002,2.136776,1,-40.00001,5,0,40.00001,2.058316,1,-45,5,0,45.00002,2.000098,1,-50,5,0,50,1.959585,1,-55.00001,5,0,55.00001,1.935117,1,-59.99999,5,0,59.99998,1.925726,1,-65,5,0,65.00001,1.931052,1,-69.99999,5,0,69.99998,1.9513,1,-74.99999,5.000001,0,75.00002,1.987261,1,-79.99999,5.000001,0,79.99999,2.040392,1,-85.00001,5,0,85.00001,2.112966,1,-90,5.000001,0,90.00001,2.208318,1
10.92,32.67613,1.808913,2.63219,0.1851436,0.1034168,0.1090259,-0.3041728,0.05187855,5,13,0,0,0,-0.001998002,0,0.3560513,-5.464152E-06,3.952913,1,-5.000004,4.704939,1,5.00001,3.430672,1,-10,5,0,10.00001,3.050829,1,-15,5,0,15,2.765665,1,-20,5,0,20.00001,2.546979,1,-25,5,0,25.00001,2.377109,1,-30,5,0,30.00001,2.244495,1,-35,5,0,35,2.141331,1,-40,4.999999,0,40.00002,2.062239,1,-45,5,0,45,2.003486,1,-50.00001,4.999999,0,50,1.962511,1,-55,5,0,55,1.937629,1,-60,5,0,60.00002,1.927858,1,-65,5,0,65.00002,1.932822,1,-70,5,0,69.99998,1.95271,1,-74.99999,5,0,75.00002,1.988302,1,-80,4.999999,0,80,2.041038,1,-85.00001,4.999999,0,85.00001,2.113167,1,-90,4.999999,0,90,2.208001,1
10.94,32.67984,1.810982,2.63437,0.1853687,0.1030128,0.1090259,0.9564639,-0.5188982,5,13,0,0,0,-0.001998002,0,1.475362,0,3.972671,1,-5.000002,4.732975,1,5,3.445421,1,-9.999994,4.999998,0,10.00001,3.062301,1,-15,4.999998,0,15.00001,2.774863,1,-20,5,0,20,2.554528,1,-25,4.999999,0,25.00001,2.383415,1,-30,5,0,30.00002,2.249834,1,-34.99999,5,0,35,2.145897,1,-39.99999,5,0,40.00001,2.06617,1,-45,4.999999,0,45,2.00688,1,-50,4.999999,0,50.00002,1.96544,1,-55.00001,5,0,55,1.940143,1,-60,5,0,60.00001,1.929991,1,-65,4.999999,0,65,1.934591,1,-69.99999,5,0,70.00002,1.954121,1,-74.99999,5,0,75,1.989344,1,-79.99999,5,0,80.00002,2.041683,1,-85.00001,4.999999,0,85.00002,2.11337,1,-90,5,0,90.00003,2.207687,1
10.96,32.67194,1.806591,2.619587,-0.3917505,-0.2253458,-0.7391377,0.9564639,-0.5188982,5,13,0,0,0,-0.001998002,0,1.475362,1.09283E-05,3.861341,1,-4.999999,4.571368,1,5.00001,3.364388,1,-9.999998,5,0,10,3.001,1,-15,5.000001,0,15.00001,2.727191,1,-20,5,0,20,2.516721,1,-25,5.000003,0,25.00001,2.353035,1,-29.99999,5,0,30.00002,2.225241,1,-35,5.000001,0,34.99999,2.125961,1,-40,5.000001,0,40.00002,2.050096,1,-45,5,0,45.00002,1.994113,1,-50.00001,5,0,50.00002,1.955594,1,-55,5.000002,0,55.00004,1.932967,1,-60.00002,5,0,60.00001,1.925344,1,-65,5.000001,0,64.99998,1.932429,1,-70,5,0,70.00003,1.954496,1,-74.99999,5.000002,0,75.00001,1.992412,1,-79.99999,5.000001,0,80.00001,2.04772,1,-84.99998,5.000002,0,85,2.122804,1,-89.99999,5.000002,0,90.00001,2.221152,1
10.98,32.6641,1.802083,2.604804,-0.3883763,-0.231112,-0.7391377,0.9564639,-0.5188982,5,13,0,0,0,-0.001998002,0,1.475362,1.092831E-05,3.756184,1,-5.000002,4.420433,1,5.000001,3.287236,1,-10,4.999996,0,10,2.942294,1,-14.99999,4.999996,0,15,2.681337,1,-20,4.999998,0,20,2.480236,1,-24.99999,4.999998,0,25.00002,2.323647,1,-30,4.999997,0,30.00002,2.201415,1,-35,4.999997,0,35,2.106632,1,-40,4.999998,0,40,2.034518,1,-44.99999,4.999998,0,45.00002,1.981762,1,-50,4.999998,0,50.00002,1.946108,1,-55,4.999997,0,55.00001,1.926116,1,-60,4.999998,0,60.00002,1.921,1,-64.99999,4.999998,0,65.00002,1.930566,1,-70,4.999997,0,70,1.955182,1,-75.00001,4.999997,0,74.99999,1.99582,1,-80,4.999998,0,79.99998,2.054147,1,-85.00001,4.999997,0,85.00002,2.132707,1,-89.99999,4.999999,0,90,2.235202,1
11,32.65633,1.797461,2.590021,-0.3849173,-0.2368278,-0.7391377,0.9564639,-0.5188982,5,13,0,0,0,-0.001998002,0,1.475362,5.464154E-06,3.656708,1,-4.999997,4.279153,1,5.000002,3.2137,1,-9.999994,4.999996,0,10.00001,2.886026,1,-14.99999,4.999996,0,15,2.637202,1,-20,4.999998,0,20.00001,2.44501,1,-25,4.999998,0,25.00001,2.295209,1,-30,4.999996,0,30.00002,2.178325,1,-35,4.999998,0,35.00001,2.08789,1,-40,4.999999,0,40.00001,2.019421,1,-45,4.999999,0,45.00002,1.969815,1,-49.99999,4.999998,0,50.00001,1.936976,1,-55,4.999998,0,55.00001,1.919584,1,-60,4.999998,0,60.00003,1.91696,1,-64.99999,4.999997,0,65.00001,1.929005,1,-69.99999,4.999998,0,69.99998,1.956183,1,-75,4.999997,0,75.00002,1.999574,1,-79.99999,4.999998,0,80.00002,2.060975,1,-84.99999,4.999998,0,85.00001,2.143093,1,-89.99999,4.999998,0,89.99999,2.24986,1
11.02,32.64864,1.792724,2.575239,-0.3813744,-0.2424918,-0.7391377,0.9564639,-0.5188982,5,13,0,0,0,-0.001998002,0,1.475362,5.464154E-06,3.562467,1,-5.000006,4.146637,1,5.000001,3.143537,1,-10,4.999999,0,10.00001,2.832052,1,-15,4.999997,0,15.00002,2.594699,1,-20.00001,4.999998,0,20.00001,2.410985,1,-24.99999,4.999998,0,25.00002,2.267682,1,-30,4.999997,0,30.00002,2.155946,1,-34.99999,4.999997,0,35.00001,2.069717,1,-40,4.999998,0,40.00002,2.004791,1,-45,4.999999,0,45,1.958265,1,-50,4.999998,0,50,1.928191,1,-55,4.999998,0,55.00002,1.913369,1,-60,4.999998,0,60,1.913222,1,-65,4.999999,0,64.99998,1.927745,1,-69.99999,4.999999,0,70,1.957503,1,-75,4.999998,0,74.99998,2.003681,1,-80,4.999997,0,79.99999,2.068213,1,-84.99998,4.999998,0,85.00001,2.153978,1,-89.99999,4.999998,0,90,2.265147,1
11.04,32.64101,1.787873,2.560456,-0.3777483,-0.2481029,-0.7391377,0.4909159,0.7235421,5,13,0,0,0,-0.001998002,0,1.214458,5.464154E-06,3.473063,1,-5.000006,4.022096,1,4.999994,3.076521,1,-9.999995,4.820885,1,10.00001,2.780241,1,-14.99999,4.999998,0,15.00001,2.553742,1,-20,4.999999,0,20,2.378103,1,-25,4.999999,0,25.00003,2.241028,1,-30,4.999998,0,30.00003,2.13425,1,-35,4.999999,0,35.00002,2.052094,1,-40,4.999999,0,40.00002,1.990615,1,-45,4.999998,0,45,1.947102,1,-50,4.999999,0,50,1.919747,1,-55.00001,4.999998,0,55,1.907466,1,-60,5,0,60.00002,1.909784,1,-65,4.999999,0,64.99998,1.926789,1,-69.99999,5,0,70.00001,1.959143,1,-74.99998,4.999999,0,75,2.008148,1,-79.99999,4.999999,0,80.00002,2.075871,1,-85,4.999999,0,85.00001,2.165375,1,-90,4.999999,0,90.00002,2.281089,1
11.06,32.6363,1.784779,2.585497,-0.2392866,-0.1487223,1.252054,0.4909159,0.7235421,5,13,0,0,0,-0.001998002,0,1.214458,1.092831E-05,3.606027,1,-5.000002,4.212818,1,5,3.173136,1,-9.999999,4.999998,0,10.00001,2.852421,1,-15,4.999998,0,15,2.608617,1,-20,4.999997,0,20.00001,2.420176,1,-24.99999,4.999999,0,25.00002,2.273261,1,-29.99999,4.999999,0,30.00003,2.158652,1,-35,4.999997,0,35.00001,2.070042,1,-40,4.999999,0,40.00001,2.003063,1,-45,5,0,45.00002,1.954693,1,-50,4.999999,0,50.00001,1.922893,1,-55.00001,4.999998,0,55.00003,1.906388,1,-60,4.999998,0,60.00001,1.904534,1,-64.99999,5,0,64.99999,1.917262,1,-69.99999,4.999998,0,70.00002,1.945064,1,-74.99999,4.999999,0,75.00002,1.989045,1,-79.99999,4.999998,0,79.99998,2.051031,1,-85.00001,4.999999,0,84.99998,2.133766,1,-90,4.999998,0,90,2.241232,1
11.08,32.63151,1.781803,2.610538,-0.2429354,-0.1426843,1.252054,0.4909159,0.7235421,5,13,0,0,0,-0.001998002,0,1.214458,1.092831E-05,3.752748,1,-4.99999,4.426441,1,5.000011,3.278693,1,-9.999998,4.999999,0,10.00001,2.930777,1,-15,4.999999,0,15,2.667972,1,-20,4.999999,0,20.00001,2.465639,1,-24.99999,4.999999,0,25.00002,2.308161,1,-30,4.999998,0,30.00002,2.185224,1,-34.99999,4.999999,0,35.00002,2.089821,1,-40,4.999999,0,40,2.017109,1,-45,4.999999,0,45.00002,1.96373,1,-49.99999,5,0,50.00002,1.927392,1,-55,4.999999,0,55.00002,1.906623,1,-60,4.999998,0,59.99998,1.900606,1,-65,4.999999,0,65.00001,1.909112,1,-70,4.999998,0,70.00002,1.932467,1,-75.00001,4.999999,0,74.99998,1.971591,1,-80.00001,4.999999,0,80,2.028087,1,-85,4.999998,0,84.99998,2.104403,1,-89.99999,4.999999,0,90.00001,2.20412,1
11.1,32.62665,1.778949,2.635579,-0.246432,-0.136557,1.252054,0.4909159,0.7235421,5,13,0,0,0,-0.001998002,0,1.214458,1.09283E-05,3.91525,1,-5.000002,4.667054,1,5.00001,3.394304,1,-9.999997,5,0,10.00002,3.015964,1,-15,5,0,15.00001,2.732218,1,-20,5.000001,0,20,2.514765,1,-25,5,0,25.00001,2.34591,1,-30,5,0,30.00002,2.214095,1,-35,5,0,35.00002,2.111519,1,-40,5.000001,0,40.00002,2.032814,1,-45,5,0,45,1.97425,1,-50,5,0,50,1.933267,1,-55,5.000001,0,55.00003,1.908179,1,-60,5,0,60.00001,1.897993,1,-65,5,0,65.00002,1.902316,1,-69.99999,5.000001,0,70,1.921314,1,-75,5,0,75,1.95573,1,-79.99998,5,0,80,2.006955,1,-84.99999,5.000001,0,85.00001,2.077168,1,-90,5.000001,0,90.00002,2.169584,1
